stage_event_id,application_id,stage_name,entered_at,exited_at,stage_outcome,dropoff_flag,dropoff_reason
review-clean4-messy-EVT-0020814,review-clean4-messy-APP-005192,hiring manager review,06/13T09:00:00/2026,2026-06-19T09:00:00,Passed,False,
review-clean4-messy-EVT-0020815,review-clean4-messy-APP-005192,Technical Interview,2026-06-21T00:00:00,2026-06-23T00:00:00,Failed,True,Salary
review-clean4-messy-EVT-0020816,review-clean4-messy-APP-005193,Applied,2026-07-03T00:00:00,2026-07-06T00:00:00,Passed,False,
review-clean4-messy-EVT-0020817,review-clean4-messy-APP-005193,Screening,07/07T15:00:00/2026,2026-07-10T15:00:00,Passed,False,
review-clean4-messy-EVT-0020818,review-clean4-messy-APP-005193,Recruiter Screen,07/12T01:00:00/2026,2026-07-13T01:00:00,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0020819,review-clean4-messy-APP-005194,Applied,2026-06-29T00:00:00,2026-07-06T00:00:00,Passed,False,
review-clean4-messy-EVT-0020820,review-clean4-messy-APP-005194,Screening,2026-07-06T01:00:00,2026-07-10T01:00:00,Passed,False,
review-clean4-messy-EVT-0020821,review-clean4-messy-APP-005194,Recruiter Screen,2026-07-11T19:00:00,2026-07-16T19:00:00,Passed,False,
review-clean4-messy-EVT-0020822,review-clean4-messy-APP-005194,Hiring Manager Review,2026-07-18T06:00:00,2026-07-23T06:00:00,Passed,False,
review-clean4-messy-EVT-0020823,review-clean4-messy-APP-005194,Technical Interview,07/23T13:00:00/2026,2026-07-27T13:00:00,Passed,False,
review-clean4-messy-EVT-0020824,review-clean4-messy-APP-005194,HR Round,2026-07-28T16:00:00,2026-07-30T16:00:00,Passed,False,
review-clean4-messy-EVT-0020825,review-clean4-messy-APP-005194,Offer,07/31T02:00:00/2026,08/04T02:00:00/2026,Passed,False,
review-clean4-messy-EVT-0020826,review-clean4-messy-APP-005195,Applied,2026-06-22T00:00:00,2026-06-27T00:00:00,Passed,False,
review-clean4-messy-EVT-0020827,review-clean4-messy-APP-005195, Screening ,06/27T05:00:00/2026,2026-07-01T05:00:00,Passed,False,
review-clean4-messy-EVT-0020828,review-clean4-messy-APP-005195,Recruiter Screen,2026-07-02T05:00:00,,Passed,False,
review-clean4-messy-EVT-0020829,review-clean4-messy-APP-005195,Hiring Manager Review,2026-07-10T05:00:00,2026-07-15T05:00:00,Passed,False,
review-clean4-messy-EVT-0020830,review-clean4-messy-APP-005195, Technical Interview ,2026-07-16T03:00:00,2026-07-20T03:00:00,Passed,False,
review-clean4-messy-EVT-0020831,review-clean4-messy-APP-005196,Applied,2026-08-06T00:00:00,,Passed,False,
review-clean4-messy-EVT-0020832,review-clean4-messy-APP-005196,Screening,2026-08-10T03:00:00,2026-08-14T03:00:00,Passed,False,
review-clean4-messy-EVT-0020833,review-clean4-messy-APP-005196,Recruiter Screen,2026-08-15T07:00:00,2026-08-19T07:00:00,Passed,False,
review-clean4-messy-EVT-0020834,review-clean4-messy-APP-005197,applied,07/19T00:00:00/2026,2026-07-26T00:00:00,Passed,False,
review-clean4-messy-EVT-0020835,review-clean4-messy-APP-005197,Screening,2026-07-26T19:00:00,2026-07-28T19:00:00,Withdrew,True,Salary
review-clean4-messy-EVT-0020836,review-clean4-messy-APP-005198,Applied,07/04T00:00:00/2026,2026-07-10T00:00:00,Passed,False,
review-clean4-messy-EVT-0020837,review-clean4-messy-APP-005198,Screening,2026-07-10T01:00:00,07/15T01:00:00/2026,Passed,False,
review-clean4-messy-EVT-0020838,review-clean4-messy-APP-005198,Recruiter Screen,2026-07-16T05:00:00,2026-07-21T05:00:00,Passed,False,
review-clean4-messy-EVT-0020839,review-clean4-messy-APP-005198,Hiring Manager Review,07/21T11:00:00/2026,2026-07-24T11:00:00,Failed,True,No Response
review-clean4-messy-EVT-0020840,review-clean4-messy-APP-005199,Applied,2026-06-23T00:00:00,,Passed,False,
review-clean4-messy-EVT-0020841,review-clean4-messy-APP-005199,Screening,2026-06-25T08:00:00,2026-06-28T08:00:00,Failed,True,Salary
review-clean4-messy-EVT-0020842,review-clean4-messy-APP-005200,Applied,07/20T00:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0020843,review-clean4-messy-APP-005200,Screening,07/23T18:00:00/2026,2026-07-29T18:00:00,Passed,False,
review-clean4-messy-EVT-0020844,review-clean4-messy-APP-005200,Recruiter Screen,2026-07-31T06:00:00,2026-08-04T06:00:00,Passed,False,
review-clean4-messy-EVT-0020845,review-clean4-messy-APP-005200, Hiring Manager Review ,2026-08-05T04:00:00,2026-08-11T04:00:00,Passed,False,
review-clean4-messy-EVT-0020846,review-clean4-messy-APP-005200,Technical Interview,2026-08-11T12:00:00,2026-08-13T12:00:00,Failed,True,Salary
review-clean4-messy-EVT-0020847,review-clean4-messy-APP-005201,Applied,2026-06-21T00:00:00,2026-06-23T00:00:00,Passed,False,
review-clean4-messy-EVT-0020848,review-clean4-messy-APP-005201,Screening,2026-06-23T16:00:00,2026-06-25T16:00:00,Passed,False,
review-clean4-messy-EVT-0020849,review-clean4-messy-APP-005201,recruiter screen,2026-06-26T15:00:00,,Passed,False,
review-clean4-messy-EVT-0020850,review-clean4-messy-APP-005201,Hiring Manager Review,2026-06-30T14:00:00,,Passed,False,
review-clean4-messy-EVT-0020851,review-clean4-messy-APP-005202,Applied,2026-06-17T00:00:00,2026-06-20T00:00:00,Passed,False,
review-clean4-messy-EVT-0020852,review-clean4-messy-APP-005202,Screening,2026-06-20T16:00:00,2026-06-24T16:00:00,Passed,False,
review-clean4-messy-EVT-0020853,review-clean4-messy-APP-005202,Recruiter Screen,06/25T16:00:00/2026,2026-06-27T16:00:00,Passed,False,
review-clean4-messy-EVT-0020854,review-clean4-messy-APP-005202,Hiring Manager Review,06/28T07:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0020855,review-clean4-messy-APP-005202,technical interview,2026-07-02T20:00:00,2026-07-05T20:00:00,Passed,False,
review-clean4-messy-EVT-0020856,review-clean4-messy-APP-005202,Final Interview,2026-07-07T02:00:00,2026-07-11T02:00:00,Passed,False,
review-clean4-messy-EVT-0020857,review-clean4-messy-APP-005202,offer,2026-07-12T16:00:00,,Passed,False,
review-clean4-messy-EVT-0020858,review-clean4-messy-APP-005203,Applied,2026-06-25T00:00:00,2026-07-01T00:00:00,Passed,False,
review-clean4-messy-EVT-0020859,review-clean4-messy-APP-005203,Screening,2026-07-01T19:00:00,2026-07-03T19:00:00,Passed,False,
review-clean4-messy-EVT-0020860,review-clean4-messy-APP-005203,Recruiter Screen,07/04T10:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0020861,review-clean4-messy-APP-005203,Hiring Manager Review,2026-07-10T14:00:00,,Passed,False,
review-clean4-messy-EVT-0020862,review-clean4-messy-APP-005203,Technical Interview,2026-07-18T12:00:00,,Failed,True,No Response
review-clean4-messy-EVT-0020863,review-clean4-messy-APP-005204,Applied,2026-05-25T00:00:00,2026-06-01T00:00:00,Passed,False,
review-clean4-messy-EVT-0020864,review-clean4-messy-APP-005204,Screening,2026-06-01T20:00:00,06/08T20:00:00/2026,Passed,False,
review-clean4-messy-EVT-0020865,review-clean4-messy-APP-005204,Recruiter Screen,06/09T20:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0020866,review-clean4-messy-APP-005205,Applied,2026-08-06T00:00:00,08/12T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0020867,review-clean4-messy-APP-005205,Screening,08/12T14:00:00/2026,2026-08-18T14:00:00,Passed,False,
review-clean4-messy-EVT-0020868,review-clean4-messy-APP-005205,Recruiter Screen,2026-08-19T15:00:00,2026-08-21T15:00:00,Withdrew,True,No Response
review-clean4-messy-EVT-0020869,review-clean4-messy-APP-005206,Applied,07/10T00:00:00/2026,07/16T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0020870,review-clean4-messy-APP-005206,screening,2026-07-17T03:00:00,2026-07-20T03:00:00,Passed,False,
review-clean4-messy-EVT-0020871,review-clean4-messy-APP-005206,Recruiter Screen,2026-07-21T06:00:00,,Passed,False,
review-clean4-messy-EVT-0020872,review-clean4-messy-APP-005206,Hiring Manager Review,2026-07-27T19:00:00,2026-07-31T19:00:00,Passed,False,
review-clean4-messy-EVT-0020873,review-clean4-messy-APP-005206,Technical Interview,2026-08-01T09:00:00,,Passed,False,
review-clean4-messy-EVT-0020874,review-clean4-messy-APP-005207,Applied,2026-07-16T00:00:00,2026-07-23T00:00:00,Passed,False,
review-clean4-messy-EVT-0020875,review-clean4-messy-APP-005207,Screening,07/24T01:00:00/2026,2026-07-28T01:00:00,Passed,False,
review-clean4-messy-EVT-0020876,review-clean4-messy-APP-005207,Recruiter Screen,2026-07-28T11:00:00,2026-07-31T11:00:00,Passed,False,
review-clean4-messy-EVT-0020877,review-clean4-messy-APP-005207,Hiring Manager Review,08/01T02:00:00/2026,2026-08-04T02:00:00,Passed,False,
review-clean4-messy-EVT-0020878,review-clean4-messy-APP-005208,Applied,2026-06-01T00:00:00,,Passed,False,
review-clean4-messy-EVT-0020879,review-clean4-messy-APP-005208,Screening,2026-06-07T05:00:00,2026-06-12T05:00:00,Passed,False,
review-clean4-messy-EVT-0020880,review-clean4-messy-APP-005208,Recruiter Screen,06/12T17:00:00/2026,2026-06-15T17:00:00,Passed,False,
review-clean4-messy-EVT-0020881,review-clean4-messy-APP-005208,Hiring Manager Review,2026-06-16T17:00:00,2026-06-22T17:00:00,Passed,False,
review-clean4-messy-EVT-0020882,review-clean4-messy-APP-005208,technical interview,2026-06-22T21:00:00,2026-06-25T21:00:00,Passed,False,
review-clean4-messy-EVT-0020883,review-clean4-messy-APP-005208,Final Interview,2026-06-27T20:00:00,2026-06-29T20:00:00,Failed,True,Salary
review-clean4-messy-EVT-0020884,review-clean4-messy-APP-005209,Applied,2026-08-14T00:00:00,2026-08-20T00:00:00,Passed,False,
review-clean4-messy-EVT-0020885,review-clean4-messy-APP-005209,Screening,08/21T03:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0020886,review-clean4-messy-APP-005209,Recruiter Screen,2026-08-24T17:00:00,2026-08-31T17:00:00,Passed,False,
review-clean4-messy-EVT-0020887,review-clean4-messy-APP-005209,Hiring Manager Review,2026-09-01T20:00:00,2026-09-04T20:00:00,Withdrew,True,Withdrew
review-clean4-messy-EVT-0020888,review-clean4-messy-APP-005210,Applied,07/02T00:00:00/2026,2026-07-09T00:00:00,Passed,False,
review-clean4-messy-EVT-0020889,review-clean4-messy-APP-005210,Screening,2026-07-09T06:00:00,2026-07-14T06:00:00,Passed,False,
review-clean4-messy-EVT-0020890,review-clean4-messy-APP-005210,Recruiter Screen,2026-07-15T03:00:00,2026-07-20T03:00:00,Passed,False,
review-clean4-messy-EVT-0020891,review-clean4-messy-APP-005210,Hiring Manager Review,2026-07-21T12:00:00,2026-07-22T12:00:00,Passed,False,
review-clean4-messy-EVT-0020892,review-clean4-messy-APP-005211,Applied,2026-08-02T00:00:00,2026-08-07T00:00:00,Passed,False,
review-clean4-messy-EVT-0020893,review-clean4-messy-APP-005211,Screening,2026-08-08T04:00:00,2026-08-09T04:00:00,Passed,False,
review-clean4-messy-EVT-0020894,review-clean4-messy-APP-005212,Applied,2026-07-07T00:00:00,,Passed,False,
review-clean4-messy-EVT-0020895,review-clean4-messy-APP-005212,Screening,2026-07-14T14:00:00,2026-07-17T14:00:00,Passed,False,
review-clean4-messy-EVT-0020896,review-clean4-messy-APP-005212,Recruiter Screen,2026-07-18T16:00:00,,Passed,False,
review-clean4-messy-EVT-0020897,review-clean4-messy-APP-005212,Hiring Manager Review,07/21T18:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0020898,review-clean4-messy-APP-005212,Technical Interview,2026-07-26T21:00:00,2026-07-29T21:00:00,Passed,False,
review-clean4-messy-EVT-0020899,review-clean4-messy-APP-005212, Final Interview ,2026-07-31T04:00:00,08/03T04:00:00/2026,Passed,False,
review-clean4-messy-EVT-0020900,review-clean4-messy-APP-005213,Applied,2026-07-02T00:00:00,2026-07-06T00:00:00,Passed,False,
review-clean4-messy-EVT-0020901,review-clean4-messy-APP-005213,Screening,07/06T17:00:00/2026,2026-07-09T17:00:00,Passed,False,
review-clean4-messy-EVT-0020902,review-clean4-messy-APP-005213,Recruiter Screen,2026-07-10T16:00:00,2026-07-13T16:00:00,Passed,False,
review-clean4-messy-EVT-0020903,review-clean4-messy-APP-005213,Hiring Manager Review,2026-07-15T15:00:00,2026-07-18T15:00:00,Passed,False,
review-clean4-messy-EVT-0020904,review-clean4-messy-APP-005213,Technical Interview,2026-07-20T08:00:00,2026-07-27T08:00:00,Passed,False,
review-clean4-messy-EVT-0020905,review-clean4-messy-APP-005213,Final Interview,07/28T16:00:00/2026,2026-08-03T16:00:00,Passed,False,
review-clean4-messy-EVT-0020906,review-clean4-messy-APP-005213,offer,08/05T04:00:00/2026,2026-08-08T04:00:00,Passed,False,
review-clean4-messy-EVT-0020907,review-clean4-messy-APP-005214,Applied,2026-08-03T00:00:00,08/06T00:00:00/2026,Withdrew,True,Tech Mismatch
review-clean4-messy-EVT-0020908,review-clean4-messy-APP-005215,Applied,2026-07-09T00:00:00,,Passed,False,
review-clean4-messy-EVT-0020909,review-clean4-messy-APP-005215,Screening,2026-07-15T17:00:00,,Passed,False,
review-clean4-messy-EVT-0020910,review-clean4-messy-APP-005215,Recruiter Screen,2026-07-22T22:00:00,2026-07-25T22:00:00,Passed,False,
review-clean4-messy-EVT-0020911,review-clean4-messy-APP-005215,hiring manager review,2026-07-26T12:00:00,07/29T12:00:00/2026,Passed,False,
review-clean4-messy-EVT-0020912,review-clean4-messy-APP-005216,Applied,05/24T00:00:00/2026,2026-05-31T00:00:00,Passed,False,
review-clean4-messy-EVT-0020913,review-clean4-messy-APP-005216,Screening,2026-06-01T15:00:00,2026-06-07T15:00:00,Passed,False,
review-clean4-messy-EVT-0020914,review-clean4-messy-APP-005216, Recruiter Screen ,2026-06-08T04:00:00,2026-06-11T04:00:00,Passed,False,
review-clean4-messy-EVT-0020915,review-clean4-messy-APP-005217,Applied,2026-07-24T00:00:00,07/31T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0020916,review-clean4-messy-APP-005217,Screening,2026-07-31T09:00:00,2026-08-03T09:00:00,Passed,False,
review-clean4-messy-EVT-0020917,review-clean4-messy-APP-005217,Recruiter Screen,08/03T11:00:00/2026,2026-08-08T11:00:00,Passed,False,
review-clean4-messy-EVT-0020918,review-clean4-messy-APP-005217,Hiring Manager Review,08/09T00:00:00/2026,2026-08-15T00:00:00,Passed,False,
review-clean4-messy-EVT-0020919,review-clean4-messy-APP-005217,Technical Interview,2026-08-16T05:00:00,2026-08-18T05:00:00,Passed,False,
review-clean4-messy-EVT-0020920,review-clean4-messy-APP-005217,Final Interview,2026-08-19T10:00:00,2026-08-20T10:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0020921,review-clean4-messy-APP-005218,Applied,2026-08-04T00:00:00,2026-08-10T00:00:00,Passed,False,
review-clean4-messy-EVT-0020922,review-clean4-messy-APP-005218,Screening,2026-08-10T08:00:00,2026-08-14T08:00:00,Passed,False,
review-clean4-messy-EVT-0020923,review-clean4-messy-APP-005219, Applied ,2026-07-13T00:00:00,2026-07-20T00:00:00,Passed,False,
review-clean4-messy-EVT-0020924,review-clean4-messy-APP-005219,Screening,07/21T00:00:00/2026,2026-07-28T00:00:00,Passed,False,
review-clean4-messy-EVT-0020925,review-clean4-messy-APP-005219,Recruiter Screen,07/29T05:00:00/2026,08/01T05:00:00/2026,Passed,False,
review-clean4-messy-EVT-0020926,review-clean4-messy-APP-005220,Applied,2026-07-30T00:00:00,2026-08-04T00:00:00,Passed,False,
review-clean4-messy-EVT-0020927,review-clean4-messy-APP-005220,Screening,2026-08-04T17:00:00,2026-08-10T17:00:00,Passed,False,
review-clean4-messy-EVT-0020928,review-clean4-messy-APP-005220,Recruiter Screen,08/10T18:00:00/2026,2026-08-16T18:00:00,Passed,False,
review-clean4-messy-EVT-0020929,review-clean4-messy-APP-005220,Hiring Manager Review,2026-08-17T19:00:00,2026-08-22T19:00:00,Passed,False,
review-clean4-messy-EVT-0020930,review-clean4-messy-APP-005220,Technical Interview,2026-08-23T08:00:00,2026-08-25T08:00:00,Passed,False,
review-clean4-messy-EVT-0020931,review-clean4-messy-APP-005220,Final Interview,2026-08-26T12:00:00,2026-09-02T12:00:00,Passed,False,
review-clean4-messy-EVT-0020932,review-clean4-messy-APP-005220,offer,09/03T07:00:00/2026,2026-09-06T07:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0020933,review-clean4-messy-APP-005221,Applied,2026-08-01T00:00:00,2026-08-05T00:00:00,Passed,False,
review-clean4-messy-EVT-0020934,review-clean4-messy-APP-005221,Screening,2026-08-05T15:00:00,2026-08-10T15:00:00,Passed,False,
review-clean4-messy-EVT-0020935,review-clean4-messy-APP-005221,Recruiter Screen,08/10T23:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0020936,review-clean4-messy-APP-005221,Hiring Manager Review,2026-08-13T15:00:00,2026-08-19T15:00:00,Passed,False,
review-clean4-messy-EVT-0020937,review-clean4-messy-APP-005221,Technical Interview,08/20T20:00:00/2026,2026-08-24T20:00:00,Passed,False,
review-clean4-messy-EVT-0020938,review-clean4-messy-APP-005221,Final Interview,2026-08-26T08:00:00,2026-08-28T08:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0020939,review-clean4-messy-APP-005222,Applied,2026-07-14T00:00:00,2026-07-19T00:00:00,Passed,False,
review-clean4-messy-EVT-0020940,review-clean4-messy-APP-005222,Screening,2026-07-20T20:00:00,,Passed,False,
review-clean4-messy-EVT-0020941,review-clean4-messy-APP-005222,Recruiter Screen,07/26T22:00:00/2026,2026-07-27T22:00:00,Withdrew,True,Tech Mismatch
review-clean4-messy-EVT-0020942,review-clean4-messy-APP-005223,Applied,2026-07-09T00:00:00,,Passed,False,
review-clean4-messy-EVT-0020943,review-clean4-messy-APP-005223,Screening,07/12T04:00:00/2026,2026-07-13T04:00:00,Passed,False,
review-clean4-messy-EVT-0020944,review-clean4-messy-APP-005224,Applied,05/27T00:00:00/2026,2026-06-03T00:00:00,Passed,False,
review-clean4-messy-EVT-0020945,review-clean4-messy-APP-005224,Screening,2026-06-04T01:00:00,,Passed,False,
review-clean4-messy-EVT-0020946,review-clean4-messy-APP-005224,Recruiter Screen,2026-06-09T10:00:00,2026-06-15T10:00:00,Passed,False,
review-clean4-messy-EVT-0020947,review-clean4-messy-APP-005224,Hiring Manager Review,06/15T15:00:00/2026,2026-06-19T15:00:00,Passed,False,
review-clean4-messy-EVT-0020948,review-clean4-messy-APP-005224,Technical Interview,06/21T04:00:00/2026,2026-06-26T04:00:00,Passed,False,
review-clean4-messy-EVT-0020949,review-clean4-messy-APP-005224,Final Interview,2026-06-27T06:00:00,2026-06-28T06:00:00,Passed,False,
review-clean4-messy-EVT-0020950,review-clean4-messy-APP-005225,Applied,2026-06-04T00:00:00,2026-06-07T00:00:00,Passed,False,
review-clean4-messy-EVT-0020951,review-clean4-messy-APP-005226, Applied ,08/09T00:00:00/2026,08/12T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0020952,review-clean4-messy-APP-005226,Screening,2026-08-13T10:00:00,2026-08-16T10:00:00,Passed,False,
review-clean4-messy-EVT-0020953,review-clean4-messy-APP-005226,Recruiter Screen,08/17T16:00:00/2026,2026-08-23T16:00:00,Passed,False,
review-clean4-messy-EVT-0020954,review-clean4-messy-APP-005226,Hiring Manager Review,08/24T21:00:00/2026,08/26T21:00:00/2026,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0020955,review-clean4-messy-APP-005227,Applied,2026-06-26T00:00:00,2026-06-28T00:00:00,Passed,False,
review-clean4-messy-EVT-0020956,review-clean4-messy-APP-005227,Screening,06/29T05:00:00/2026,2026-07-05T05:00:00,Passed,False,
review-clean4-messy-EVT-0020957,review-clean4-messy-APP-005227,Recruiter Screen,2026-07-06T10:00:00,2026-07-07T10:00:00,Passed,False,
review-clean4-messy-EVT-0020958,review-clean4-messy-APP-005228,Applied,2026-06-22T00:00:00,,Passed,False,
review-clean4-messy-EVT-0020959,review-clean4-messy-APP-005228,Screening,2026-06-25T23:00:00,07/02T23:00:00/2026,Passed,False,
review-clean4-messy-EVT-0020960,review-clean4-messy-APP-005228,Recruiter Screen,2026-07-03T09:00:00,2026-07-05T09:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0020961,review-clean4-messy-APP-005229,Applied,2026-07-24T00:00:00,2026-07-28T00:00:00,Passed,False,
review-clean4-messy-EVT-0020962,review-clean4-messy-APP-005229, Screening ,2026-07-28T15:00:00,2026-08-04T15:00:00,Passed,False,
review-clean4-messy-EVT-0020963,review-clean4-messy-APP-005229,Recruiter Screen,08/05T10:00:00/2026,2026-08-12T10:00:00,Passed,False,
review-clean4-messy-EVT-0020964,review-clean4-messy-APP-005229,Hiring Manager Review,08/14T08:00:00/2026,,Passed,False,
